ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,pmra,pmdec
57.489468160076925,23.84688194166913,7.6427806651503,0.2456628531217575,10.234675407409668,0.9068622589111328,21.530786822847254,-43.565036071731676
57.40055541252771,23.939616754347057,7.28785562194042,0.063518226146698,16.1546573638916,2.8705663681030273,19.411524359447647,-44.5730025382453
57.14081534926531,24.032849766880865,7.065936301955448,0.0775870531797409,16.814565658569336,2.958803176879883,19.299176702015146,-44.18203911333444
57.42804497400579,24.318568409932812,7.469814986220502,0.06092958524823189,16.043075561523438,3.049557685852051,20.446787681446676,-47.8397668094135
57.72778472773581,24.365326702461758,7.474582166375677,0.07193563133478165,16.67949867248535,2.9674930572509766,19.168660031261574,-47.10024451822018
57.86348961016656,24.518448754707425,7.251437641917489,0.027222685515880585,8.769577980041504,0.5342140197753906,19.74663141605784,-45.451294562195194
57.426245257389006,24.462799736001262,7.547732480662261,0.01832716539502144,11.899782180786133,1.1820087432861328,18.676157331737542,-46.77229142531257
57.38774921504782,24.533832683321616,7.418666857726491,0.035878732800483704,15.3596830368042,2.590059280395508,20.208257770798163,-46.08040738976238
56.90992716923971,24.599773115942277,7.089912221780614,0.09857244789600372,17.59271240234375,3.262279510498047,19.552870790207542,-43.379289492686475
56.908632149092455,24.81955061391246,7.321610715925585,0.038660261780023575,15.393848419189453,2.577822685241699,18.77571686440077,-44.18426716411387
57.357198601945704,24.937448375714208,6.100790558654151,0.36860406398773193,11.241501808166504,1.0507822036743164,22.75235582143761,-50.204893071517645
