time_bkjd,mag,mag_err
219.9102444425007,0.10680528541210588,1.4488745702591697e-05
219.93067798161064,0.1039925212439728,1.4470212913909926e-05
219.9511116204958,0.10084398305289392,1.4449193044681748e-05
219.97154535891605,0.09755631320369225,1.4427295818695144e-05
219.99197889709467,0.0939581166400817,1.440399981263441e-05
220.0124125350485,0.0901119778385045,1.4378394985344628e-05
220.0328460725359,0.08607332073662771,1.4351985037015209e-05
220.05327980978473,0.08174578839644533,1.4324029824324707e-05
220.07371344680723,0.07722318696879323,1.4294441770211327e-05
220.09414708336408,0.07248968202920306,1.4263427883007584e-05
220.11458071968082,0.06748262873130656,1.4231058072235e-05
220.135014355772,0.06228883232605043,1.4197670721027763e-05
220.15544799139752,0.05680459458472203,1.4162546040781908e-05
220.17588152678218,0.05117509128513409,1.4126642713764322e-05
220.1963152619428,0.045334389608942,1.4089745499715491e-05
220.216748896637,0.039313600850255155,1.4051792368992735e-05
220.2371824310976,0.033169588502752714,1.4013689104408186e-05
220.25761616531963,0.02690579381186055,1.3974287112633351e-05
220.2780497990825,0.02044889034502303,1.393370759726376e-05
220.29848333260452,0.013941920367212274,1.3893021875405295e-05
220.31891696590174,0.007318522763163333,1.3852372011232177e-05
220.33935069873405,0.0006713589448536022,1.3810970508281712e-05
220.3597843313255,-0.00599526731894086,1.3769687807095868e-05
220.3802178634578,-0.012708579689224788,1.3728190677235375e-05
220.40065159559163,-0.019379935377450353,1.368738972222792e-05
220.42108522725175,-0.025995688079122434,1.364701688294653e-05
220.44151875845273,-0.032566102357916356,1.3606772264219092e-05
220.4619524894224,-0.03906900740282028,1.356762513606237e-05
220.4823861201512,-0.04551907949786344,1.3528498610653576e-05
220.5028196506537,-0.05193208143655863,1.34903461317573e-05
220.52325328069128,-0.058229406409370466,1.3452626381482311e-05
220.54368701048952,-0.06444981096283388,1.341600861019926e-05
220.56412054006069,-0.0706375257786797,1.3379862923391991e-05
220.58455416916695,-0.07675981487226173,1.3343633291881612e-05
220.60498789803387,-0.0828237403822822,1.3308027637925726e-05
220.62542142644088,-0.08880051917358422,1.3272874214628388e-05
220.64585505461582,-0.09467869357160748,1.3238203439440477e-05
220.66628868255066,-0.10045902987742358,1.3204774582161198e-05
220.6867224102607,-0.10613967560475276,1.3171668716050592e-05
220.70715593750356,-0.11172241590126807,1.3139713917065873e-05
220.72758956451435,-0.11719468294803818,1.3107678402051669e-05
220.74802329105296,-0.12255742219752001,1.3076854611329132e-05
220.76845681759733,-0.1278016968664387,1.3046736168836809e-05
220.78889044343669,-0.1329153065953035,1.301734513219433e-05
220.80932396928256,-0.13786623760812844,1.2988902118932219e-05
220.8297576946643,-0.14265897921736476,1.2961763236560975e-05
220.85019131980516,-0.14730462936583857,1.2935375659182037e-05
220.89105856917013,-0.15606891503964615,1.288543533742159e-05
220.91149219314684,-0.1601133215998718,1.2862276869689566e-05
220.93192581713083,-0.1639044531926291,1.2840614264985417e-05
220.9523593406484,-0.16739774223368842,1.2821512000496843e-05
220.97279306392738,-0.17079447173497464,1.2801519647465386e-05
220.99322668674722,-0.1738243487629049,1.2785025184355016e-05
221.0136602095663,-0.17667078801882494,1.2768732881553076e-05
221.03409393168113,-0.17927159648402557,1.2754405656542528e-05
221.05452755380247,-0.18159526919566601,1.2741424135036298e-05
221.0749610754574,-0.1836136403976985,1.2729983720810842e-05
221.09539469688025,-0.185418405671495,1.2719798791892105e-05
221.11582841783093,-0.18694397098741594,1.2711374085234963e-05
221.13626193855453,-0.18822010930676364,1.2704208902460894e-05
221.15669555903878,-0.18913627680924514,1.2699486260760942e-05
221.1771292790654,-0.18999276513593294,1.269449374851856e-05
221.19756289885845,-0.19049055248589558,1.2691745416397294e-05
221.2179964184179,-0.1908115342641698,1.2689967673097715e-05
221.23843013773876,-0.19077041264969585,1.2690761131465887e-05
221.25886375660048,-0.19069631787950111,1.2690586237623433e-05
221.2792972749885,-0.19032444882695468,1.2692887470315569e-05
221.29973089338455,-0.18979814620009697,1.2695641540200996e-05
221.32016451131494,-0.18903685351767358,1.26999318869691e-05
221.3405981290125,-0.18810365610051066,1.2705154387717345e-05
221.36103174623713,-0.1870797965819299,1.2710787153094195e-05
221.3814653632362,-0.18584651714046355,1.2717823848047371e-05
221.40189897999517,-0.18441275204739394,1.2726127120113973e-05
221.42233259629575,-0.18290246254926892,1.2734488359781138e-05
221.44276611236273,-0.18140627385595892,1.2742357041164022e-05
221.4631998281984,-0.17956974714063573,1.2753642022514065e-05
221.4836334435604,-0.17790227504815764,1.2762065670037764e-05
221.50406695869606,-0.17600511870256785,1.2772548076157354e-05
221.52450067359314,-0.1740542380313677,1.2783467450580437e-05
221.54493428803107,-0.17199665425685523,1.279496939122425e-05
221.56536780223541,-0.16983543313304472,1.2807229864051851e-05
221.5858014162077,-0.16761797349698632,1.2819574035858566e-05
221.60623512970778,-0.16535829843426708,1.2832470269957089e-05
221.6266686429808,-0.1630369667362634,1.2845873563650066e-05
221.64710225578892,-0.16067960037317777,1.2859190667318356e-05
221.66753596859053,-0.15828152786126748,1.28728349138704e-05
221.687969580933,-0.155828375891821,1.2886785595202448e-05
221.70840309280902,-0.15335217148295693,1.290089098436637e-05
221.7288367044457,-0.1508333658039075,1.2915629420670546e-05
221.7492704158576,-0.14827965417691424,1.2929809363974097e-05
221.76970392703515,-0.14571904712752054,1.2944228761954585e-05
221.79013753774052,-0.1430466576189613,1.2960258446382686e-05
221.8105712482211,-0.14053544568790657,1.2973658202298652e-05
221.83100475846732,-0.13787353844197558,1.2989159546200912e-05
221.85143836824136,-0.13524130364869605,1.3003898122543562e-05
221.8718718777891,-0.13258521624573302,1.3019434994245313e-05
221.89230558687268,-0.1298992835212792,1.30350999644639e-05
221.9127391957154,-0.12720821518389955,1.3050453914301911e-05
221.93317280433257,-0.12452753641757004,1.3065742932480214e-05
221.9536064127169,-0.12180802954154049,1.3081342577903015e-05
221.9740400206283,-0.1191181942232444,1.3096829533639423e-05
221.99447362831415,-0.11639882520401151,1.3112588210220746e-05
222.01490713553358,-0.11369206359427955,1.3128176386949086e-05
222.03534084274725,-0.11100150474893385,1.3143577334489699e-05
222.05577444926894,-0.10831473927554446,1.3159491410418698e-05
222.07620795578987,-0.1056213086286649,1.3175015607132448e-05
222.09664166183939,-0.10294529331203425,1.3190598876925055e-05
